dataset,qid,question,failure_label,rewrite_type,rewrite_query
korquad2,korquad2_q_003436,K2흑표를 만든 나라는 어느나라인가?,numeric_temporal_mismatch,llm,어느나라인 k2흑표 만든 나라 정답 정보 근거 문서 검색
korquad2,korquad2_q_003441,임진왜란 때 조선 수군이 당포해전에서 부채를 노획했다는 사실이 기록되어 있는 기록물은 뭐야?,lexical_mismatch,original,임진왜란 때 조선 수군이 당포해전에서 부채를 노획했다는 사실이 기록되어 있는 기록물은 뭐야?
korquad2,korquad2_q_003441,임진왜란 때 조선 수군이 당포해전에서 부채를 노획했다는 사실이 기록되어 있는 기록물은 뭐야?,lexical_mismatch,keyword,임진왜란 당포해전 노획했다 기록되어 기록물 조선 수군 부채 사실 있는
korquad2,korquad2_q_003441,임진왜란 때 조선 수군이 당포해전에서 부채를 노획했다는 사실이 기록되어 있는 기록물은 뭐야?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 임진왜란 때 조선 수군이 당포해전에서 부채를 노획했다는 사실이 기록되어 있는 기록물은 뭐야?
korquad2,korquad2_q_003441,임진왜란 때 조선 수군이 당포해전에서 부채를 노획했다는 사실이 기록되어 있는 기록물은 뭐야?,lexical_mismatch,structured,entity: 임진왜란 당포해전 노획했다 | intent: 이유·원인 | constraint: lexical_mismatch
korquad2,korquad2_q_003441,임진왜란 때 조선 수군이 당포해전에서 부채를 노획했다는 사실이 기록되어 있는 기록물은 뭐야?,lexical_mismatch,llm,임진왜란 당포해전 노획했다 기록되어 기록물 조선 수군 부채 사실 있는 이유·원인 근거 문서 검색
korquad2,korquad2_q_003444,동물은 어떻게 분류해?,missing_key_term,original,동물은 어떻게 분류해?
korquad2,korquad2_q_003444,동물은 어떻게 분류해?,missing_key_term,keyword,분류해 동물
korquad2,korquad2_q_003444,동물은 어떻게 분류해?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 동물은 어떻게 분류해?
korquad2,korquad2_q_003444,동물은 어떻게 분류해?,missing_key_term,structured,entity: 분류해 동물 | intent: 방법·과정 | constraint: missing_key_term
korquad2,korquad2_q_003444,동물은 어떻게 분류해?,missing_key_term,llm,분류해 동물 방법·과정 근거 문서 검색
korquad2,korquad2_q_003457,원균이 왜군과 싸우다 패하여 전사한 전투는?,,original,원균이 왜군과 싸우다 패하여 전사한 전투는?
korquad2,korquad2_q_003457,원균이 왜군과 싸우다 패하여 전사한 전투는?,,keyword,싸우다 패하여 전사한 원균 왜군 전투
korquad2,korquad2_q_003457,원균이 왜군과 싸우다 패하여 전사한 전투는?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 원균이 왜군과 싸우다 패하여 전사한 전투는?
korquad2,korquad2_q_003457,원균이 왜군과 싸우다 패하여 전사한 전투는?,,structured,entity: 싸우다 패하여 전사한 | intent: 이유·원인 | constraint: high
korquad2,korquad2_q_003457,원균이 왜군과 싸우다 패하여 전사한 전투는?,,llm,싸우다 패하여 전사한 원균 왜군 전투 이유·원인 근거 문서 검색
korquad2,korquad2_q_003527,대한민국 제17대 국회의원 선거 결과 정당별 당선자 수는 어떻게 될까?,numeric_temporal_mismatch,original,대한민국 제17대 국회의원 선거 결과 정당별 당선자 수는 어떻게 될까?
korquad2,korquad2_q_003527,대한민국 제17대 국회의원 선거 결과 정당별 당선자 수는 어떻게 될까?,numeric_temporal_mismatch,keyword,대한민국 제17대 국회의원 정당별 당선자 선거 결과 수는 될까
korquad2,korquad2_q_003527,대한민국 제17대 국회의원 선거 결과 정당별 당선자 수는 어떻게 될까?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 대한민국 제17대 국회의원 선거 결과 정당별 당선자 수는 어떻게 될까?
korquad2,korquad2_q_003527,대한민국 제17대 국회의원 선거 결과 정당별 당선자 수는 어떻게 될까?,numeric_temporal_mismatch,structured,entity: 대한민국 제17대 국회의원 | intent: 방법·과정 | constraint: 제17대
korquad2,korquad2_q_003527,대한민국 제17대 국회의원 선거 결과 정당별 당선자 수는 어떻게 될까?,numeric_temporal_mismatch,llm,대한민국 제17대 국회의원 정당별 당선자 선거 결과 수는 될까 방법·과정 근거 문서 검색
korquad2,korquad2_q_003541,AFC 챔피언스리그 2017의 C조 리그 중 가장 많은 승점을 기록한 팀은 어느 팀인가?,lexical_mismatch,original,AFC 챔피언스리그 2017의 C조 리그 중 가장 많은 승점을 기록한 팀은 어느 팀인가?
korquad2,korquad2_q_003541,AFC 챔피언스리그 2017의 C조 리그 중 가장 많은 승점을 기록한 팀은 어느 팀인가?,lexical_mismatch,keyword,챔피언스리그 2017 afc 기록한 c조 리그 가장 많은 승점 팀은
korquad2,korquad2_q_003541,AFC 챔피언스리그 2017의 C조 리그 중 가장 많은 승점을 기록한 팀은 어느 팀인가?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: AFC 챔피언스리그 2017의 C조 리그 중 가장 많은 승점을 기록한 팀은 어느 팀인가?
korquad2,korquad2_q_003541,AFC 챔피언스리그 2017의 C조 리그 중 가장 많은 승점을 기록한 팀은 어느 팀인가?,lexical_mismatch,structured,entity: 챔피언스리그 2017 afc | intent: 정답 정보 | constraint: 2017
korquad2,korquad2_q_003541,AFC 챔피언스리그 2017의 C조 리그 중 가장 많은 승점을 기록한 팀은 어느 팀인가?,lexical_mismatch,llm,챔피언스리그 2017 afc 기록한 c조 리그 가장 많은 승점 팀은 정답 정보 근거 문서 검색
korquad2,korquad2_q_003558,양전하의 가스 이온을 생성하는 과정은 무엇인가?,,original,양전하의 가스 이온을 생성하는 과정은 무엇인가?
korquad2,korquad2_q_003558,양전하의 가스 이온을 생성하는 과정은 무엇인가?,,keyword,양전하 무엇인 가스 이온 생성 과정
korquad2,korquad2_q_003558,양전하의 가스 이온을 생성하는 과정은 무엇인가?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 양전하의 가스 이온을 생성하는 과정은 무엇인가?
korquad2,korquad2_q_003558,양전하의 가스 이온을 생성하는 과정은 무엇인가?,,structured,entity: 양전하 무엇인 가스 | intent: 방법·과정 | constraint: high
korquad2,korquad2_q_003558,양전하의 가스 이온을 생성하는 과정은 무엇인가?,,llm,양전하 무엇인 가스 이온 생성 과정 방법·과정 근거 문서 검색
korquad2,korquad2_q_003562,2013년 일본 프로 야구의 신인 선수 선택은 어떠한 방식으로 진행되는가?,numeric_temporal_mismatch,original,2013년 일본 프로 야구의 신인 선수 선택은 어떠한 방식으로 진행되는가?
korquad2,korquad2_q_003562,2013년 일본 프로 야구의 신인 선수 선택은 어떠한 방식으로 진행되는가?,numeric_temporal_mismatch,keyword,2013년 진행되는 어떠한 일본 프로 야구 신인 선수 선택 방식
korquad2,korquad2_q_003562,2013년 일본 프로 야구의 신인 선수 선택은 어떠한 방식으로 진행되는가?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 2013년 일본 프로 야구의 신인 선수 선택은 어떠한 방식으로 진행되는가?
korquad2,korquad2_q_003562,2013년 일본 프로 야구의 신인 선수 선택은 어떠한 방식으로 진행되는가?,numeric_temporal_mismatch,structured,entity: 2013년 진행되는 어떠한 | intent: 방법·과정 | constraint: 2013년 일본
korquad2,korquad2_q_003562,2013년 일본 프로 야구의 신인 선수 선택은 어떠한 방식으로 진행되는가?,numeric_temporal_mismatch,llm,2013년 진행되는 어떠한 일본 프로 야구 신인 선수 선택 방식 방법·과정 근거 문서 검색
korquad2,korquad2_q_003615,무인운전 방식이 처음 개통된 시기는?,,original,무인운전 방식이 처음 개통된 시기는?
korquad2,korquad2_q_003615,무인운전 방식이 처음 개통된 시기는?,,keyword,무인운전 개통된 방식 처음 시기
korquad2,korquad2_q_003615,무인운전 방식이 처음 개통된 시기는?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 무인운전 방식이 처음 개통된 시기는?
korquad2,korquad2_q_003615,무인운전 방식이 처음 개통된 시기는?,,structured,entity: 무인운전 개통된 방식 | intent: 숫자·시간 정보 | constraint: 개통된
korquad2,korquad2_q_003615,무인운전 방식이 처음 개통된 시기는?,,llm,무인운전 개통된 방식 처음 시기 숫자·시간 정보 근거 문서 검색
korquad2,korquad2_q_003625,대물 드라마의 1화 대한민국 TNmS 시청률은 어떻게 될까?,lexical_mismatch,original,대물 드라마의 1화 대한민국 TNmS 시청률은 어떻게 될까?
korquad2,korquad2_q_003625,대물 드라마의 1화 대한민국 TNmS 시청률은 어떻게 될까?,lexical_mismatch,keyword,대한민국 tnms 드라마 시청률 대물 1화 될까
korquad2,korquad2_q_003625,대물 드라마의 1화 대한민국 TNmS 시청률은 어떻게 될까?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 대물 드라마의 1화 대한민국 TNmS 시청률은 어떻게 될까?
korquad2,korquad2_q_003625,대물 드라마의 1화 대한민국 TNmS 시청률은 어떻게 될까?,lexical_mismatch,structured,entity: 대한민국 tnms 드라마 | intent: 방법·과정 | constraint: 1화
korquad2,korquad2_q_003625,대물 드라마의 1화 대한민국 TNmS 시청률은 어떻게 될까?,lexical_mismatch,llm,대한민국 tnms 드라마 시청률 대물 1화 될까 방법·과정 근거 문서 검색
korquad2,korquad2_q_003645,괄호안에 써져 있는 단어 두개 중 하나는 Maxim. 인데 그럼 다른 하나는 무엇일까?,lexical_mismatch,original,괄호안에 써져 있는 단어 두개 중 하나는 Maxim. 인데 그럼 다른 하나는 무엇일까?
korquad2,korquad2_q_003645,괄호안에 써져 있는 단어 두개 중 하나는 Maxim. 인데 그럼 다른 하나는 무엇일까?,lexical_mismatch,keyword,하나 maxim 무엇일까 괄호안 써져 있는 단어 두개 인데 그럼
korquad2,korquad2_q_003645,괄호안에 써져 있는 단어 두개 중 하나는 Maxim. 인데 그럼 다른 하나는 무엇일까?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 괄호안에 써져 있는 단어 두개 중 하나는 Maxim. 인데 그럼 다른 하나는 무엇일까?
korquad2,korquad2_q_003645,괄호안에 써져 있는 단어 두개 중 하나는 Maxim. 인데 그럼 다른 하나는 무엇일까?,lexical_mismatch,structured,entity: 하나 maxim 무엇일까 | intent: 비교 정보 | constraint: 두개 무엇일까
korquad2,korquad2_q_003645,괄호안에 써져 있는 단어 두개 중 하나는 Maxim. 인데 그럼 다른 하나는 무엇일까?,lexical_mismatch,llm,하나 maxim 무엇일까 괄호안 써져 있는 단어 두개 인데 그럼 비교 정보 근거 문서 검색
korquad2,korquad2_q_003658,1997년 FIFA 세계 청소년 축구 선수권 대회 조별리그 D조 스페인의 승점은 어떻게 됐나요?,lexical_mismatch,original,1997년 FIFA 세계 청소년 축구 선수권 대회 조별리그 D조 스페인의 승점은 어떻게 됐나요?
korquad2,korquad2_q_003658,1997년 FIFA 세계 청소년 축구 선수권 대회 조별리그 D조 스페인의 승점은 어떻게 됐나요?,lexical_mismatch,keyword,1997년 fifa 조별리그 청소년 선수권 스페인 됐나요 세계 축구
korquad2,korquad2_q_003658,1997년 FIFA 세계 청소년 축구 선수권 대회 조별리그 D조 스페인의 승점은 어떻게 됐나요?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 1997년 FIFA 세계 청소년 축구 선수권 대회 조별리그 D조 스페인의 승점은 어떻게 됐나요?
korquad2,korquad2_q_003658,1997년 FIFA 세계 청소년 축구 선수권 대회 조별리그 D조 스페인의 승점은 어떻게 됐나요?,lexical_mismatch,structured,entity: 1997년 fifa 조별리그 | intent: 방법·과정 | constraint: 1997년 청소년
korquad2,korquad2_q_003658,1997년 FIFA 세계 청소년 축구 선수권 대회 조별리그 D조 스페인의 승점은 어떻게 됐나요?,lexical_mismatch,llm,1997년 fifa 조별리그 청소년 선수권 스페인 됐나요 세계 축구 방법·과정 근거 문서 검색
korquad2,korquad2_q_003700,a는 전통적인 출력방식으로 무엇을 가리키는가?,,original,a는 전통적인 출력방식으로 무엇을 가리키는가?
korquad2,korquad2_q_003700,a는 전통적인 출력방식으로 무엇을 가리키는가?,,keyword,전통적인 출력방식 가리키는 a는
korquad2,korquad2_q_003700,a는 전통적인 출력방식으로 무엇을 가리키는가?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: a는 전통적인 출력방식으로 무엇을 가리키는가?
korquad2,korquad2_q_003700,a는 전통적인 출력방식으로 무엇을 가리키는가?,,structured,entity: 전통적인 출력방식 가리키는 | intent: 방법·과정 | constraint: high
korquad2,korquad2_q_003700,a는 전통적인 출력방식으로 무엇을 가리키는가?,,llm,전통적인 출력방식 가리키는 a는 방법·과정 근거 문서 검색
korquad2,korquad2_q_003704,아이유가 찍은 영화는 뭐가 있을까?,,original,아이유가 찍은 영화는 뭐가 있을까?
korquad2,korquad2_q_003704,아이유가 찍은 영화는 뭐가 있을까?,,keyword,아이유 있을까 찍은 영화 뭐가
korquad2,korquad2_q_003704,아이유가 찍은 영화는 뭐가 있을까?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 아이유가 찍은 영화는 뭐가 있을까?
korquad2,korquad2_q_003704,아이유가 찍은 영화는 뭐가 있을까?,,structured,entity: 아이유 있을까 찍은 | intent: 이유·원인 | constraint: high
korquad2,korquad2_q_003704,아이유가 찍은 영화는 뭐가 있을까?,,llm,아이유 있을까 찍은 영화 뭐가 이유·원인 근거 문서 검색
korquad2,korquad2_q_003705,아이유가 진행을 맡은 IU의 스타포유는 총 몇부작인가?,lexical_mismatch,original,아이유가 진행을 맡은 IU의 스타포유는 총 몇부작인가?
korquad2,korquad2_q_003705,아이유가 진행을 맡은 IU의 스타포유는 총 몇부작인가?,lexical_mismatch,keyword,스타포유 몇부작인 아이유 진행 맡은 iu
